ARTICLE_NO,PRICE,SPECIAL_PRICE,UI_Price,UI_Special_Price,ADD_TO_BAG,STATUS,RELEASE_DATE,URL
AJ1363,60,,60.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/konn-16-jersey-bfr27.html?a=214_56727
AJ1364,60,,60.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/konn-16-jersey-bfr27.html?a=214_49283
AJ1366,60,,60.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/konn-16-jersey-bfr27.html?a=214_49376
AJ1369,60,,60.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/konn-16-jersey-bfr27.html?a=214_49254
AJ1389,55,,55.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/konn16-jsyy-bfr29.html?a=214_56741
AJ1390,55,,55.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/konn16-jsyy-bfr29.html?a=214_56670
AJ1391,55,,55.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/konn16-jsyy-bfr29.html?a=214_56798
AJ1392,55,,55.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/konn16-jsyy-bfr29.html?a=214_56802
AJ1393,55,,55.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/konn16-shts-wby-bfr30.html?a=214_56702
AJ1524,210,,210.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/barricade-polo-shirt-bbk16.html?a=214_48315
AJ1544,150,,150.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/club-polo-shirt-bbk22.html?a=214_55970
AJ1547,110,,110.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/club-tee-bbk23.html?a=214_56004
AJ1551,120,,120.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/club-shorts-bbk24.html?a=214_56042
AJ1764,110,,110.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/dame-fighter-tee-bfi22.html?a=214_57045
AJ1949,110,,110.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/d-rose-tee-bbx84.html?a=214_49702
AJ2265,150,,150.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/techfit-capris-aco57.html?a=214_55921
AJ3208,170,,170.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/adizero-tee-bbk57.html?a=214_48279
AJ3215,120,,120.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/club-tank-top-bbk77.html?a=214_56069
AJ3219,110,,110.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/club-tee-bbk78.html?a=214_48342
AJ3222,150,,150.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/club-polo-shirt-bbk71.html?a=214_55988
AJ3790,250,,250.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/futura-noon-backpack-bhh23.html?a=214_48932
AJ4065,170,,170.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/supernova-three-quarter-tights-bcq59.html?a=214_49271
AJ4208,110,,110.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/dame-fighter-tee-bfi22.html?a=214_56916
AJ4696,170,,170.00,,Yes,Success,2016-01-07 00:00:00,http://adidasmystg.specom.io/essentials-3-stripes-pants-bgj95.html?a=214_48151
AJ4704,180,,180.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/essentials-3-stripes-pants-bgj96.html?a=214_55933
AJ4706,180,,180.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/essentials-3-stripes-pants-bgj96.html?a=214_56088
AJ4715,210,,210.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/essentials-3-stripes-hoodie-bfo42.html?a=214_55889
AJ4718,210,,210.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/essentials-3-stripes-hoodie-bfo42.html?a=214_55887
AJ4775,99,,99.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/sideline-3-stripes-tee-bhj42.html?a=214_56890
AJ4785,99,,99.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/authentic-logo-tee-bfq73.html?a=214_57037
AJ4786,220,,220.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/authentic-pants-bfq72.html?a=214_56955
AJ4791,199,,199.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/authentic-logo-crew-sweatshirt-bfq69.html?a=214_56982
AJ4799,99,,99.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/allover-print-swat-shorts-bfy65.html?a=214_49480
AJ4811,299,,299.00,,Yes,Success,2016-15-04 00:00:00,http://adidasmystg.specom.io/daybreaker-hoodie-bcl43.html?a=214_56076
AJ4813,299,,299.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/daybreaker-hoodie-bcl43.html?a=214_55949
AJ4821,240,,240.00,,Yes,Success,2016-01-07 00:00:00,http://adidasmystg.specom.io/gym-hoodie-bfp71.html?a=214_56696
AJ4850,140,,140.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/allover-print-gym-shorts-bfp76.html?a=214_49225
AJ4862,270,,,,,Article Error,2016-01-02 00:00:00,Product NOT Available: http://adidasmystg.specom.io/top-track-top-bfp73.html?a=214_56692
AJ4876,120,,120.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/athletic-tank-top-bfo78.html?a=214_56739
AJ4878,120,,120.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/athletic-tank-top-bfo78.html?a=214_56686
AJ4932,140,,140.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/top-photo-tee-bfp68.html?a=214_56709
AJ4933,140,,140.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/top-photo-tee-bfp68.html?a=214_56682
AJ4958,90,,90.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/techfit-base-sleveless-tee-loz72.html?a=214_49444
AJ5018,120,,120.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/techfit-base-long-sleeve-tee-loz73.html?a=214_49505
AJ5026,170,,170.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/ultimate-fit-three-quarter-tights-bbn04.html?a=214_55810
AJ5029,170,,170.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/ultimate-fit-three-quarter-typo-tights-bfl98.html?a=214_48133
AJ5058,140,,140.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/lightweight-tee-bfp62.html?a=214_56743
AJ5059,140,,140.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/lightweight-tee-bfp62.html?a=214_56734
AJ5069,130,,130.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/seamless-bra-bbm65.html?a=214_57050
AJ5179,199,,199.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/la-palm-shorts-bhk49.html?a=214_48952
AJ5337,90,,90.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/wardrobe-shorts-bfn92.html?a=214_55937
AJ5351,80,,80.00,,Yes,Success,2016-01-07 00:00:00,http://adidasmystg.specom.io/basic-solid-tank-top-bfo69.html?a=214_48352
AJ5499,90,,90.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/cool-365-tee-bft47.html?a=214_49680
AJ5500,90,,90.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/cool-365-tee-bft47.html?a=214_56997
AJ5503,110,,110.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/cool-365-tee-bdl12.html?a=214_56895
AJ5507,110,,110.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/cool-365-tee-bdl12.html?a=214_57033
AJ5515,140,,140.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/cool-365-polo-shirt-bft49.html?a=214_57031
AJ5519,140,,140.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/cool-365-polo-shirt-bft49.html?a=214_56957
AJ5521,160,,160.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/cool-365-three-quarter-pants-bft52.html?a=214_56951
AJ5522,160,,160.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/cool-365-three-quarter-pants-bft52.html?a=214_56984
AJ5523,140,,140.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/cool-365-long-shorts-bft48.html?a=214_56961
AJ5524,140,,140.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/cool-365-long-shorts-bft48.html?a=214_56970
AJ5552,250,,250.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/cool-365-stretch-hoodie-bft51.html?a=214_56867
AJ5553,250,,250.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/cool-365-stretch-hoodie-bft51.html?a=214_57019
AJ5563,180,,180.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/cool-365-stretch-pants-bft53.html?a=214_56968
AJ5577,180,,180.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/cool-365-pants-bft56.html?a=214_56877
AJ5590,75,,75.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/locker-room-performer-tee-bfs07.html?a=214_56597
AJ5591,75,,75.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/locker-room-performer-tee-bfs07.html?a=214_55398
AJ5597,180,,180.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/locker-room-teammate-hoodie-bfs25.html?a=214_55420
AJ5712,199,,199.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/techfit-power-long-sleeve-tee-bcg16.html?a=214_49494
ARTICLE_NO,PRICE,SPECIAL_PRICE,UI_Price,UI_Special_Price,ADD_TO_BAG,STATUS,RELEASE_DATE,URL

AJ5743,80,,80.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/base-3-stripes-tee-bhl49.html?a=214_56219
AJ5750,125,,125.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/base-3-stripes-polo-shirt-bhl50.html?a=214_56629
AJ5751,125,,125.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/base-3-stripes-polo-shirt-bhl50.html?a=214_49130
AJ5757,85,,85.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/base-tee-bfs72.html?a=214_56624
AJ5758,85,,85.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/base-tee-bfs72.html?a=214_49163
AJ5762,80,,80.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/base-tank-top-bfs71.html?a=214_56619
AJ5775,180,,180.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/base-pants-bfs69.html?a=214_56635
AJ5778,150,,150.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/manchester-united-fc-tiro-pants-bfs56.html?a=214_56034
AJ6044,100,,100.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/sport-essentials-3-stripes-tee-bfr70.html?a=214_56899
AJ6053,199,,199.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/sport-essentials-3-stripes-hoodie-bfr71.html?a=214_56903
AJ6067,90,,90.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/court-polo-shirt-bbk89.html?a=214_56022
AJ6131,90,,90.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/horizon-allover-print-shorts-bfn50.html?a=214_48303
AJ6133,180,,180.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/gym-allover-print-hoodie-bfn38.html?a=214_48233
AJ6217,230,,230.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/back-to-school-track-suit-abg99.html?a=214_49502
AJ6220,85,,85.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/rock-it-allover-print-tights-bfm54.html?a=214_56605
AJ6223,140,,140.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/rock-it-allover-print-hooded-track-jacket-bfm59.html?a=214_55464
AJ6270,65,,65.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/team-tee-bfm77.html?a=214_56050
AJ6271,65,,65.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/team-tee-bfm77.html?a=214_56018
AJ6272,140,,140.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/team-hoodie-bfm75.html?a=214_56010
AJ6278,140,,140.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/sport-essentials-camouflage-shorts-bft78.html?a=214_57011
AJ6279,140,,140.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/sport-essentials-camouflage-shorts-bft78.html?a=214_56873
AJ6393,120,,120.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/branded-tee-bfp95.html?a=214_48072
AJ6412,100,,100.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/v-tee-bfp98.html?a=214_48179
AJ6557,75,,75.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/team-woven-shorts-bfm78.html?a=214_56062
AJ6586,150,,150.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/typo-racer-back-bra-bhg75.html?a=214_48197
AJ6588,150,,150.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/triax-racer-back-bra-bhg76.html?a=214_55901
AJ6964,220,,220.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/training-airliner-bag-bgu58.html?a=214_48778
AJ7012,90,,90.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/court-tee-bbk46.html?a=214_56000
AJ7018,99,,99.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/court-polo-shirt-bbk44.html?a=214_48348
AJ7099,230,,230.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/street-basketball-hoodie-bha68.html?a=214_56491
AJ7108,99,,99.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/prism-trefoil-tee-bha61.html?a=214_56415
AJ7140,120,,120.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/hand-drawn-basketball-tee-bha48.html?a=214_56419
AJ7142,120,,120.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/basketball-tongue-label-tee-bha47.html?a=214_56413
AJ7166,120,,120.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/03-star-tee-bha37.html?a=214_56507
AJ7183,120,,120.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/photo-tee-bha33.html?a=214_48804
AJ7230,270,,270.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/track-jacket-bgt63.html?a=214_56463
AJ7232,160,,160.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/leggings-bgt61.html?a=214_56387
AJ7234,320,,320.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/kimono-track-jacket-bgt59.html?a=214_56519
AJ7242,180,,180.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/boyfriend-tee-bgt55.html?a=214_56391
AJ7266,220,,220.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/kimono-tank-top-bgt54.html?a=214_56533
AJ7343,480,,480.00,,Yes,Success,2016-30-01 00:00:00,http://adidasmystg.specom.io/eqt-windbreaker-bhc83.html?a=214_48970
AJ7379,90,,90.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/training-marathon-shorts-bfu22.html?a=214_48114
AJ7387,95,,95.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/training-three-quarter-tights-bfu30.html?a=214_56082
AJ7634,230,,230.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/street-graphic-shorts-bhc31.html?a=214_48912
AJ7675,180,,180.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/pants-bfy68.html?a=214_57061
AJ7678,180,,180.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/pants-bfy68.html?a=214_57056
AJ7830,140,,140.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/basketball-tee-bhd29.html?a=214_56539
AJ7880,210,,210.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/basketball-shorts-bhd36.html?a=214_56529
AJ7882,270,,270.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/basketball-track-jacket-bhd34.html?a=214_56545
AJ7888,270,,270.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/training-track-pants-bhd26.html?a=214_48786
AJ7889,270,,270.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/training-track-jacket-bhd25.html?a=214_48808
AJ7903,140,,140.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/allover-print-tee-bhd15.html?a=214_48798
AJ7974,290,,290.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/manchester-united-fc-hoodie-bhp03.html?a=214_56487
AJ7975,270,,270.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/manchester-united-fc-crew-sweatshirt-bhp04.html?a=214_56405
AJ7983,140,,140.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/manchester-united-fc-tee-bhp11.html?a=214_56409
AJ7984,270,,270.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/manchester-united-fc-track-pants-bhp12.html?a=214_56479
AJ8050,270,,270.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/manchester-united-fc-track-jacket-bhp36.html?a=214_56511
AJ8148,250,,250.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/trefoil-hoodie-bgy95.html?a=214_49030
AJ8153,99,,99.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/trefoil-leggings-bgw62.html?a=214_48904
AJ8179,280,,280.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/asian-arena-backpack-bho88.html?a=214_56495
AJ8225,240,,240.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/chelsea-fc-track-jacket-bgz80.html?a=214_56725
AJ8296,219,,219.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/logo-sportswear-sweatshirt-bhq33.html?a=214_56833
AJ8413,220,,220.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/flock-hoodie-bgw93.html?a=214_49004
AJ8453,260,,260.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/equipment-holdall-bag-bhp44.html?a=214_48944
AJ8527,120,,120.00,,Yes,Success,2016-15-01 00:00:00,http://adidasmystg.specom.io/classic-trefoil-backpack-bgv29.html?a=214_49036
AJ8608,199,,199.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/bowling-bag-bgv07.html?a=214_48834
AJ8615,159,,159.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/sportswear-sweatshirt-bhr58.html?a=214_56752
AJ8617,119,,119.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/sportswear-tee-dress-bhr60.html?a=214_56652
AJ8705,70,,70.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/shopper-bag-bgv23.html?a=214_48858
AJ8857,120,,120.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/basketball-number-tank-top-bgx82.html?a=214_56471
AJ8860,140,,140.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/basketball-number-tee-bgx83.html?a=214_56499
AJ8867,270,,270.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/basketball-track-jacket-bgx90.html?a=214_56451
AJ8868,260,,260.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/basketball-track-pants-bgx91.html?a=214_56475
AJ8869,140,,140.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/basketball-leggings-bgx92.html?a=214_56383
AJ8870,170,,170.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/basketball-tee-dress-bgx93.html?a=214_56459
AJ8880,120,,120.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/training-floral-tank-top-bgy21.html?a=214_56549
AJ8888,140,,140.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/training-cuff-tee-bgx98.html?a=214_48908
AJ8896,120,,120.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/training-snap-leggings-bgx79.html?a=214_48756
AJ8921,50,,,,,Article Error,2016-01-01 00:00:00,Product NOT Available: http://adidasmystg.specom.io/thin-graphic-crew-socks-2-pairs-abz54.html?a=214_48978
AJ8954,70,,70.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/trefoil-trucker-hat-bhh19.html?a=214_48794
AJ9249,180,,180.00,,Yes,Success,2016-15-01 00:00:00,http://adidasmystg.specom.io/uncontrol-climachill-polo-shirt-bbk19.html?a=214_56074
AJ9275,180,,180.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/climacool-aeroknit-polo-shirt-bbk62.html?a=214_56056
AJ9289,180,,180.00,,Yes,Success,2016-15-01 00:00:00,http://adidasmystg.specom.io/uncontrol-climachill-polo-shirt-bbk64.html?a=214_48321
AJ9325,80,,80.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/training-jersey-mbr96.html?a=214_55830
AJ9333,99,,99.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/training-jersey-mbr95.html?a=214_55907
AJ9370,140,,140.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/basic-three-quarter-tights-bfm08.html?a=214_56666
AJ9371,140,,140.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/basic-three-quarter-tights-bfm08.html?a=214_55875
AJ9442,140,,140.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/power-2-backpack-1.html?a=214_56283
AJ9463,30,,30.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/3-stripes-performance-bottle-750-ml-iql46.html?a=214_56341
AJ9464,30,,30.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/3-stripes-performance-bottle-750-ml-iql46.html?a=214_56345
AJ9465,30,,30.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/3-stripes-performance-bottle-750-ml-iql46.html?a=214_56365
AJ9466,30,,30.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/3-stripes-performance-bottle-750-ml-iql46.html?a=214_56349
AJ9523,270,,270.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/street-essentials-tiro-sweat-pants-bhd41.html?a=214_56503
AJ9699,140,,140.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/backpack-aco28.html?a=214_56324
AJ9700,140,,140.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/backpack-aco28.html?a=214_56316
AJ9705,70,,70.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/run-no-fly-cap-low92.html?a=214_49577
AJ9713,55,,55.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/running-trucker-cap-bhn40.html?a=214_48695
AJ9908,55,,55.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/run-belt-kax27.html?a=214_48625
AJ9936,99,,99.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/performance-backpack-dez38.html?a=214_48557
AJ9982,140,,140.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/3-stripes-backpack-bfp27.html?a=214_56278
AJ9983,140,,140.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/3-stripes-backpack-bfp27.html?a=214_56310
AJ9984,140,,140.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/3-stripes-backpack-bfp27.html?a=214_56304
AJ9988,60,,60.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/3-stripes-performance-organizer-medium-bfp28.html?a=214_56320
AJ9989,60,,60.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/3-stripes-performance-organizer-medium-bfp28.html?a=214_56270
AJ9991,180,,180.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/3-stripes-team-bag-large-bfp25.html?a=214_56298
AJ9992,180,,180.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/3-stripes-team-bag-large-bfp25.html?a=214_56318
AJ9993,160,,160.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/3-stripes-team-bag-medium-bfp24.html?a=214_56274
AJ9994,160,,160.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/3-stripes-team-bag-medium-bfp24.html?a=214_56285
AJ9997,140,,140.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/3-stripes-performance-team-bag-small-bfp23.html?a=214_56332
AJ9998,140,,140.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/3-stripes-performance-team-bag-small-bfp23.html?a=214_56295
AK0025,45,,45.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/paper-graphic-gym-bag-bfp40.html?a=214_56308
AK0026,45,,45.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/camouflage-gym-bag-bfp41.html?a=214_56291
AK0027,45,,45.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/triax-gym-bag-bfp42.html?a=214_56330
AK0071,150,,150.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/cool-365-tee-bft54.html?a=214_56988
AK0072,150,,150.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/cool-365-tee-bft54.html?a=214_56992
AK0078,134,,134.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/climacool-aeroknit-tee-bfp84.html?a=214_55869
AK0083,124,,124.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/climacool-aeroknit-tank-top-bfp86.html?a=214_48108
AK0088,134,,134.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/climacool-aeroknit-shorts-bfp85.html?a=214_48201
AK0238,130,,130.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/techfit-moulded-cup-macro-heather-bra-bhu37.html?a=214_55911
AK0375,220,,220.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/base-track-jacket-bfs70.html?a=214_56613
AK0674,85,,85.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/prime-drydye-tee-bfz55.html?a=214_56231
